step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
647,CASH_OUT,964876.58,C334503836,964876.58,0.0,C69373122,203741.11,1168617.69,1,0
131,TRANSFER,7476725.66,C452889653,7476725.66,0.0,C1784013165,0.0,0.0,1,0
307,PAYMENT,26238.44,C1444521893,72466.0,46227.56,M1956592240,0.0,0.0,0,0
704,CASH_OUT,158788.32,C1323122307,158788.32,0.0,C171435126,4995950.14,5154738.46,1,0
245,CASH_OUT,124311.57,C1704192820,124311.57,0.0,C1482135742,116019.29,240330.86,1,0
156,CASH_OUT,805319.81,C1597187760,805319.81,0.0,C1975329762,0.0,805319.81,1,0
328,PAYMENT,14852.15,C812344168,0.0,0.0,M1197602111,0.0,0.0,0,0
209,CASH_IN,280584.19,C963238079,7017404.96,7297989.15,C554720001,2947165.29,2666581.1,0,0
304,CASH_IN,142216.16,C333360664,828079.73,970295.89,C710026601,19600936.42,19458720.26,0,0
211,CASH_OUT,229254.17,C720954329,78118.0,0.0,C304118139,88292.99,317547.16,0,0
588,PAYMENT,6844.85,C1326131322,50375.0,43530.15,M874455597,0.0,0.0,0,0
34,CASH_OUT,52557.21,C483094763,52557.21,0.0,C1009901500,0.0,52557.21,1,0
139,CASH_OUT,133094.04,C795573988,140725.0,7630.96,C708105179,1058509.4,1191603.44,0,0
185,PAYMENT,38392.21,C1256646535,0.0,0.0,M245567415,0.0,0.0,0,0
345,PAYMENT,5183.61,C1885545907,52187.0,47003.39,M1172300763,0.0,0.0,0,0
186,CASH_IN,16560.69,C450101,50436.0,66996.69,C1300543350,0.0,0.0,0,0
489,CASH_OUT,4241.44,C21638411,4241.44,0.0,C1781045188,256363.03,260604.47,1,0
351,TRANSFER,422391.61,C2049663598,0.0,0.0,C983307868,1566378.75,1988770.36,0,0
250,PAYMENT,21139.76,C143677119,372.0,0.0,M1609662282,0.0,0.0,0,0
349,PAYMENT,38017.85,C1416211958,330025.49,292007.64,M47504581,0.0,0.0,0,0
36,TRANSFER,250812.91,C1448287880,11020.0,0.0,C1782306128,0.0,250812.91,0,0
137,PAYMENT,9394.68,C4622121,50896.0,41501.32,M854979897,0.0,0.0,0,0
307,CASH_IN,106903.24,C1263894741,49.0,106952.24,C1186776661,0.0,0.0,0,0
132,CASH_OUT,204683.77,C860142867,31989.0,0.0,C26870958,15269.77,219953.54,0,0
283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,1,0
210,PAYMENT,7935.04,C726657934,14579.0,6643.96,M1835757585,0.0,0.0,0,0
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0.0,C585705042,59990.3,8984961.89,1,0
345,PAYMENT,10243.23,C1353878818,4314.84,0.0,M714690630,0.0,0.0,0,0
228,PAYMENT,32044.92,C1959274082,70320.0,38275.08,M171146737,0.0,0.0,0,0
182,PAYMENT,1668.28,C1087177468,100613.49,98945.21,M755853960,0.0,0.0,0,0
333,PAYMENT,4099.44,C457055970,5530.13,1430.7,M1493626563,0.0,0.0,0,0
402,CASH_OUT,116066.76,C1987902497,104630.0,0.0,C1027174255,5299034.47,5415101.23,0,0
617,CASH_OUT,38073.1,C761851903,981.0,0.0,C1625517566,62410.81,100483.91,0,0
531,TRANSFER,4791.06,C923057067,4791.06,0.0,C247187997,0.0,0.0,1,0
191,CASH_OUT,132294.93,C1830094235,132294.93,0.0,C178892179,640652.41,772947.34,1,0
330,CASH_IN,189743.58,C614313248,56297.0,246040.58,C751948397,169198.06,0.0,0,0
594,CASH_OUT,28936.11,C56548333,28936.11,0.0,C599619292,1565152.93,1594089.04,1,0
475,CASH_OUT,1064995.85,C1191482277,1064995.85,0.0,C174516315,0.0,1064995.85,1,0
212,PAYMENT,767.87,C1324584592,49967.0,49199.13,M1631400378,0.0,0.0,0,0
46,TRANSFER,736370.54,C1061149717,736370.54,0.0,C737745926,0.0,0.0,1,0
234,PAYMENT,8884.99,C1677660463,409219.3,400334.31,M208370162,0.0,0.0,0,0
387,CASH_OUT,245970.86,C1529702229,245970.86,0.0,C1178104169,14287843.63,14533814.5,1,0
592,CASH_OUT,106302.34,C77683275,0.0,0.0,C777286076,277659.0,113949.74,0,0
132,CASH_OUT,190737.49,C367922797,190737.49,0.0,C697452731,1565285.75,1756023.24,1,0
36,CASH_OUT,2352524.18,C914179351,2352524.18,0.0,C413966770,1227902.12,3580426.31,1,0
307,CASH_OUT,120749.36,C148430597,102566.0,0.0,C616648737,0.0,120749.36,0,0
354,PAYMENT,17085.09,C1025663532,66480.0,49394.91,M1011049208,0.0,0.0,0,0
10,CASH_OUT,277970.88,C489647033,0.0,0.0,C571514738,0.0,277970.88,1,0
130,PAYMENT,16703.26,C825464055,71803.0,55099.74,M1479965901,0.0,0.0,0,0
404,PAYMENT,5951.44,C1734391460,26194.0,20242.56,M2069711155,0.0,0.0,0,0
36,TRANSFER,326884.31,C237051726,326884.31,0.0,C1684081981,0.0,0.0,1,0
690,TRANSFER,3574316.05,C1370421735,3574316.05,0.0,C1314506376,0.0,0.0,1,0
686,TRANSFER,160088.68,C489042260,160088.68,0.0,C1106727089,0.0,0.0,1,0
366,CASH_OUT,1846748.79,C1233106691,1846748.79,0.0,C1805423931,158690.24,2005439.03,1,0
18,CASH_OUT,301452.4,C928962542,14523.0,0.0,C1108189619,0.0,301452.4,0,0
501,CASH_OUT,472808.24,C524534489,472808.24,0.0,C1625163928,0.0,472808.24,1,0
39,TRANSFER,39013.3,C1092667126,39013.3,0.0,C1482119856,0.0,0.0,1,0
571,CASH_OUT,300771.33,C1259898467,0.0,0.0,C2102686146,447262.09,748033.42,0,0
331,CASH_IN,46445.7,C192299632,6084.0,52529.7,C1267001531,459513.01,413067.31,0,0
25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1,0
179,PAYMENT,3311.69,C1450981700,0.0,0.0,M784670474,0.0,0.0,0,0
15,CASH_OUT,62070.08,C1646296366,3739.0,0.0,C399074390,0.0,0.0,0,0
204,PAYMENT,218.46,C725044906,0.0,0.0,M836215054,0.0,0.0,0,0
406,PAYMENT,22143.21,C154984801,41748.0,19604.79,M364017839,0.0,0.0,0,0
45,PAYMENT,26027.38,C1604387314,23838.48,0.0,M1836970447,0.0,0.0,0,0
538,CASH_OUT,2136099.59,C615843583,2136099.59,0.0,C634573611,466582.86,2602682.46,1,0
13,TRANSFER,4022667.54,C735463888,4022667.54,0.0,C1548348754,0.0,0.0,1,0
403,TRANSFER,196254.03,C828932813,196254.03,0.0,C1502933385,0.0,0.0,1,0
327,PAYMENT,19705.67,C385132495,10567.0,0.0,M647706837,0.0,0.0,0,0
381,CASH_IN,128648.89,C823646385,1531743.87,1660392.76,C413833560,867760.93,739112.04,0,0
332,CASH_OUT,8625.5,C147752514,5146.0,0.0,C24435682,511092.61,519718.12,0,0
257,CASH_IN,32741.75,C1447949159,6427254.23,6459995.97,C751935457,2791400.16,2758658.42,0,0
348,CASH_OUT,291264.2,C163614138,291264.2,0.0,C350043001,439892.58,731156.78,1,0
282,PAYMENT,7689.77,C307392505,0.0,0.0,M2002127134,0.0,0.0,0,0
331,PAYMENT,1494.77,C1427664305,0.0,0.0,M1229913817,0.0,0.0,0,0
401,PAYMENT,5568.17,C1880015343,78011.54,72443.37,M1546557388,0.0,0.0,0,0
214,PAYMENT,2767.38,C824686483,36551.0,33783.62,M355072106,0.0,0.0,0,0
29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1,0
588,PAYMENT,16315.8,C142885921,11724.0,0.0,M1224734418,0.0,0.0,0,0
16,CASH_OUT,325365.31,C251352793,552.0,0.0,C103059188,181504.31,539878.58,0,0
279,PAYMENT,9651.35,C1079323768,0.0,0.0,M1245397535,0.0,0.0,0,0
10,CASH_IN,232390.48,C824215883,26541.0,258931.48,C198998678,5280514.3,6372938.31,0,0
165,TRANSFER,1047002.58,C760461067,0.0,0.0,C1758178038,1181374.37,2228376.95,0,0
493,CASH_OUT,144452.14,C1064034527,144452.14,0.0,C1937398960,223043.46,367495.6,1,0
186,CASH_OUT,561149.9,C1581439980,561149.9,0.0,C89425517,0.0,561149.9,1,0
84,TRANSFER,10000000.0,C792651637,14830219.15,4830219.15,C397396936,0.0,0.0,1,0
228,PAYMENT,18270.64,C912385436,351493.13,333222.49,M287738608,0.0,0.0,0,0
10,CASH_OUT,357943.42,C293736211,0.0,0.0,C1826178037,1603133.39,2056813.83,0,0
607,CASH_OUT,243348.28,C1264482324,243348.28,0.0,C2011864062,0.0,243348.28,1,0
204,CASH_IN,41145.22,C2045076903,1260.0,42405.22,C1872439325,0.0,0.0,0,0
317,CASH_OUT,7535.58,C2046264393,7535.58,0.0,C592516907,44609.54,52145.11,1,0
160,PAYMENT,26074.78,C2008510531,0.0,0.0,M465050326,0.0,0.0,0,0
142,PAYMENT,6086.38,C1235194664,5529.0,0.0,M482852019,0.0,0.0,0,0
361,TRANSFER,1276300.86,C602426084,1276300.86,0.0,C391051128,0.0,0.0,1,0
540,CASH_IN,42502.34,C265991200,572.0,43074.34,C726889142,424265.32,381762.99,0,0
85,TRANSFER,167679.27,C108588868,167679.27,0.0,C944240643,0.0,0.0,1,0
84,CASH_OUT,2627070.5,C771703338,2627070.5,0.0,C1350764838,463083.63,3090154.12,1,0
414,CASH_OUT,10000000.0,C2071282373,10000000.0,0.0,C803763593,0.0,10000000.0,1,0
14,TRANSFER,65488.05,C236875489,65488.05,0.0,C528705657,0.0,0.0,1,0
116,TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,1,0
458,CASH_OUT,167806.93,C964445001,167806.93,0.0,C1195194203,0.0,167806.93,1,0
306,TRANSFER,4262592.28,C261172273,4262592.28,0.0,C1673497915,0.0,0.0,1,0
13,TRANSFER,48375.02,C920803432,48375.02,0.0,C1767389067,0.0,0.0,1,0
326,PAYMENT,30631.33,C393027446,22760.0,0.0,M1771121754,0.0,0.0,0,0
569,CASH_OUT,22117.99,C1522253641,22117.99,0.0,C104739224,581228.15,603346.15,1,0
47,CASH_OUT,827921.27,C1304293347,827921.27,0.0,C957732076,1025081.63,1853002.91,1,0
287,PAYMENT,18410.89,C1105480668,1554.0,0.0,M575382157,0.0,0.0,0,0
14,PAYMENT,12047.66,C1317816460,0.0,0.0,M425626860,0.0,0.0,0,0
187,CASH_OUT,104563.41,C271764452,0.0,0.0,C1182097644,6344483.77,6449047.18,0,0
132,CASH_OUT,120126.05,C1098110133,30.0,0.0,C959320130,1139.0,121265.05,0,0
235,PAYMENT,20351.32,C771516979,81254.0,60902.68,M1774308039,0.0,0.0,0,0
490,CASH_OUT,319323.98,C86813121,380.0,0.0,C1889166628,548744.28,868068.25,0,0
138,CASH_OUT,62050.62,C1672271880,88.0,0.0,C1137962719,3310445.01,3372495.64,0,0
211,CASH_IN,28195.86,C1601869160,3109.0,31304.86,C1997731340,0.0,0.0,0,0
355,CASH_IN,119352.78,C378471175,23410533.68,23529886.46,C1863627142,941748.99,822396.21,0,0
283,CASH_IN,135738.43,C1125573112,118391.0,254129.43,C1186612250,0.0,0.0,0,0
12,CASH_IN,160935.85,C1844548150,3756581.48,3917517.33,C1185525558,7440083.23,8577855.55,0,0
259,CASH_OUT,165268.46,C2071342879,0.0,0.0,C1004302587,2468321.33,2633589.79,0,0
603,TRANSFER,1778520.7,C1279323433,1778520.7,0.0,C1913190788,0.0,0.0,1,0
710,TRANSFER,7418265.31,C1908904298,7418265.31,0.0,C646426738,0.0,0.0,1,0
434,CASH_OUT,32671.88,C640831254,32671.88,0.0,C1389084287,164307.14,196979.02,1,0
289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,1,0
163,PAYMENT,23156.41,C2135359223,0.0,0.0,M29411496,0.0,0.0,0,0
14,CASH_OUT,24038.52,C1143202287,0.0,0.0,C877241443,34045.69,58084.21,0,0
438,TRANSFER,60274.87,C609191731,60274.87,0.0,C613117727,0.0,0.0,1,0
164,CASH_OUT,85732.32,C179049117,51367.0,0.0,C240710893,0.0,85732.32,0,0
229,PAYMENT,33024.56,C1724178718,50094.0,17069.44,M1501867434,0.0,0.0,0,0
137,CASH_OUT,191183.36,C2123072436,21369.0,0.0,C894848814,10326.06,201509.41,0,0
19,CASH_OUT,265898.24,C813507713,0.0,0.0,C904661835,0.0,668567.8,0,0
562,TRANSFER,6324299.91,C1187969526,6324299.91,0.0,C962858341,0.0,0.0,1,0
490,CASH_OUT,366498.08,C65227686,0.0,0.0,C529448138,795343.64,1161841.73,0,0
186,PAYMENT,8461.78,C1613120295,0.0,0.0,M1950415283,0.0,0.0,0,0
13,CASH_OUT,11980.08,C341622182,931223.91,919243.83,C1036610014,609728.65,621708.73,0,0
254,CASH_IN,166961.23,C118824622,9305754.1,9472715.33,C717312612,1837826.23,2087510.91,0,0
618,TRANSFER,34473.07,C1080532676,34473.07,0.0,C707184828,0.0,0.0,1,0
165,PAYMENT,10328.94,C634281467,427.0,0.0,M1928025118,0.0,0.0,0,0
35,CASH_IN,245796.88,C2064548658,462204.7,708001.58,C1479557064,398555.85,152758.96,0,0
516,TRANSFER,10000000.0,C315155195,22625132.51,12625132.51,C224104774,0.0,0.0,1,0
232,PAYMENT,21223.41,C274081094,119773.14,98549.73,M531587988,0.0,0.0,0,0
166,CASH_IN,141106.22,C38839596,8869436.16,9010542.38,C1178949826,141745.47,639.25,0,0
382,PAYMENT,36606.21,C1482094757,0.0,0.0,M2064770891,0.0,0.0,0,0
451,CASH_OUT,173717.45,C1700762695,5438.0,0.0,C1759044510,4228393.71,4402111.16,0,0
285,PAYMENT,9978.06,C1731048605,0.0,0.0,M690776415,0.0,0.0,0,0
225,CASH_OUT,93336.93,C1853272264,0.0,0.0,C1698719743,172023.54,265360.47,0,0
275,TRANSFER,513082.74,C1314353010,513082.74,0.0,C1426875642,0.0,0.0,1,0
403,TRANSFER,557921.92,C943391324,0.0,0.0,C1181951844,1349768.19,1907690.11,0,0
43,PAYMENT,13460.49,C1612729972,21592.0,8131.51,M1051252256,0.0,0.0,0,0
363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,1,0
167,TRANSFER,251140.96,C1404051898,251140.96,0.0,C2011208491,0.0,0.0,1,0
444,TRANSFER,348055.47,C1424747794,348055.47,0.0,C1922828230,0.0,0.0,1,0
33,CASH_OUT,53318.11,C1263773571,0.0,0.0,C588269406,412943.33,466261.44,0,0
41,PAYMENT,12740.47,C707373064,9651.0,0.0,M492327341,0.0,0.0,0,0
566,CASH_OUT,2202575.1,C863963078,2202575.1,0.0,C679578786,1006442.23,3209017.33,1,0
619,TRANSFER,293470.64,C1051179941,293470.64,0.0,C1445144451,0.0,0.0,1,0
253,CASH_OUT,161590.73,C108945936,0.0,0.0,C2048666655,210569.8,372160.53,0,0
350,PAYMENT,9108.05,C725831391,0.0,0.0,M1946577026,0.0,0.0,0,0
163,CASH_OUT,27083.29,C80018181,5433.0,0.0,C1022711282,294533.79,321617.08,0,0
522,CASH_OUT,195414.22,C1931884521,104593.0,0.0,C494328780,336998.11,532412.33,0,0
694,CASH_OUT,292815.44,C1412325787,292815.44,0.0,C1720512155,0.0,292815.44,1,0
285,CASH_IN,299038.85,C116321108,1048346.46,1347385.31,C582876034,329299.32,30260.46,0,0
34,CASH_OUT,17414.51,C1501913757,14848.0,0.0,C415033822,406613.48,521322.42,0,0
205,TRANSFER,151352.85,C550452979,2052.0,0.0,C1252516259,1709291.98,1860644.83,0,0
321,PAYMENT,13182.58,C640815423,0.0,0.0,M11685676,0.0,0.0,0,0
17,PAYMENT,6698.8,C2051382290,0.0,0.0,M1733634365,0.0,0.0,0,0
14,CASH_OUT,77571.89,C1967729269,65865.55,0.0,C1768635721,1674864.27,2000234.2,0,0
134,CASH_IN,13131.05,C1127766564,9933.0,23064.05,C855502320,84618.24,71487.19,0,0
36,CASH_OUT,32382.96,C1507237385,32382.96,0.0,C53062849,0.0,32382.96,1,0
326,PAYMENT,1192.13,C1230710183,31427.0,30234.87,M1812327711,0.0,0.0,0,0
35,CASH_IN,124095.12,C1086567797,10442993.26,10567088.38,C1932857699,1067126.97,943031.85,0,0
394,CASH_IN,169408.83,C981635767,22824070.19,22993479.02,C6699586,8192375.75,8022966.92,0,0
284,PAYMENT,63599.18,C2028024604,25218.18,0.0,M1644848819,0.0,0.0,0,0
443,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1,0
405,CASH_OUT,23406.09,C370418878,10197.0,0.0,C1095434796,974367.38,997773.47,0,0
641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1,0
18,CASH_IN,83725.35,C1356321295,313429.2,397154.55,C825967744,6494148.72,6410423.37,0,0
158,PAYMENT,6774.95,C239013806,0.0,0.0,M1138453481,0.0,0.0,0,0
190,CASH_OUT,132747.88,C200209768,13563.0,0.0,C839166254,1554163.26,1686911.14,0,0
311,PAYMENT,37897.25,C543317265,0.0,0.0,M897855308,0.0,0.0,0,0
718,TRANSFER,8851.38,C1268545631,8851.38,0.0,C1588541391,0.0,0.0,1,0
306,CASH_OUT,58233.3,C1798272579,10516.0,0.0,C2103498815,0.0,58233.3,0,0
40,PAYMENT,12844.22,C8323541,0.0,0.0,M2077318310,0.0,0.0,0,0
212,CASH_OUT,555574.92,C857225298,555574.92,0.0,C1399829166,4271280.57,4826855.5,1,0
380,CASH_OUT,8135.77,C1690405754,0.0,0.0,C180855797,542862.32,550998.09,0,0
235,CASH_IN,14068.35,C1008848759,13378821.15,13392889.5,C72199284,819263.01,805194.66,0,0
321,TRANSFER,526787.54,C715932448,526787.54,0.0,C1500247255,0.0,0.0,1,0
349,CASH_OUT,13794.73,C2015511429,130382.0,116587.27,C782032074,93933.7,107728.43,0,0
321,CASH_OUT,315804.89,C1719416471,0.0,0.0,C151487082,423722.62,739527.51,0,0
356,CASH_OUT,54801.45,C983761909,2535.0,0.0,C2111868307,1760188.87,1814990.32,0,0
397,CASH_IN,89893.37,C1778956261,5544840.4,5634733.77,C424894575,90912.97,1019.6,0,0
405,TRANSFER,70382.18,C809677827,70382.18,0.0,C87092424,0.0,0.0,1,0
15,CASH_IN,55213.79,C226789657,305995.0,361208.79,C1510767268,11197132.15,11153150.98,0,0
273,CASH_OUT,4574246.75,C441939747,4574246.75,0.0,C217088344,0.0,4574246.75,1,0
184,CASH_OUT,60002.3,C149749365,59966.09,0.0,C995168594,65003.6,125005.89,0,0
339,TRANSFER,343177.04,C1919174675,343177.04,0.0,C776089262,0.0,0.0,1,0
345,TRANSFER,128936.95,C673297850,128936.95,0.0,C880160644,0.0,0.0,1,0
164,DEBIT,3385.84,C97929725,4859.0,1473.16,C1639044833,38390.05,41775.89,0,0
378,PAYMENT,7791.51,C1678475482,767.38,0.0,M386929375,0.0,0.0,0,0
306,CASH_OUT,143175.23,C1950513519,143175.23,0.0,C1497532505,695647.18,838822.41,1,0
672,CASH_OUT,330756.72,C550919269,330756.72,0.0,C2020707965,251495.1,582251.83,1,0
133,TRANSFER,270213.94,C1380874858,33404.0,0.0,C1710064448,105327.6,549463.69,0,0
143,TRANSFER,171337.99,C239155420,171337.99,0.0,C780047306,0.0,0.0,1,0
607,TRANSFER,56888.23,C1889751415,56888.23,0.0,C1655398202,0.0,0.0,1,0
477,TRANSFER,338293.14,C958803448,338293.14,0.0,C229298168,0.0,0.0,1,0
217,CASH_OUT,1052668.73,C1919638900,1052668.73,0.0,C493424930,789618.33,1842287.06,1,0
732,CASH_OUT,417129.11,C1251324485,417129.11,0.0,C1197787455,683101.34,1100230.45,1,0
93,CASH_IN,39440.31,C766503290,638.0,40078.31,C392788405,0.0,0.0,0,0
346,CASH_OUT,415186.81,C1815126336,11081.0,0.0,C382820440,0.0,415186.81,0,0
372,PAYMENT,1103.16,C246164526,65263.0,64159.84,M671762685,0.0,0.0,0,0
279,CASH_OUT,76692.99,C720548472,208.0,0.0,C1174240476,96397.35,173090.34,0,0
161,PAYMENT,17192.65,C228862542,67744.33,50551.67,M893213863,0.0,0.0,0,0
149,TRANSFER,661558.27,C644461702,661558.27,0.0,C1700734681,0.0,0.0,1,0
350,CASH_OUT,181120.96,C553609566,20399.0,0.0,C1264033645,35352.52,216473.48,0,0
363,CASH_OUT,1715635.41,C356781229,1715635.41,0.0,C159373411,0.0,1715635.41,1,0
402,CASH_IN,399822.07,C1032962616,70576.0,470398.07,C452445223,431251.07,31429.0,0,0
237,PAYMENT,907.84,C726348539,30632.0,29724.16,M1977781150,0.0,0.0,0,0
71,TRANSFER,1871553.73,C677678546,1871553.73,0.0,C646623849,0.0,0.0,1,0
263,TRANSFER,61856.83,C674575230,61856.83,0.0,C515016195,0.0,0.0,1,0
264,CASH_OUT,27136.22,C781310940,318689.32,291553.09,C1046602083,5002922.18,5030058.4,0,0
394,PAYMENT,37672.91,C846126567,131562.44,93889.53,M1329027828,0.0,0.0,0,0
140,CASH_OUT,6783.47,C87316274,6783.47,0.0,C1051603827,88745.55,95529.02,1,0
237,TRANSFER,10000000.0,C1849235881,23924102.18,13924102.18,C1877706055,0.0,0.0,1,0
324,PAYMENT,50887.51,C1521780524,31125.0,0.0,M218006809,0.0,0.0,0,0
49,CASH_OUT,1021129.67,C771564749,1021129.67,0.0,C2126217921,86245.92,1107375.59,1,0
625,TRANSFER,3020974.53,C2115080301,3020974.53,0.0,C834247001,0.0,0.0,1,0
155,PAYMENT,16982.6,C924922379,255721.0,238738.4,M1526521285,0.0,0.0,0,0
257,PAYMENT,3531.57,C1759370900,0.0,0.0,M1573159479,0.0,0.0,0,0
355,CASH_OUT,58315.94,C1454977043,0.0,0.0,C827097635,206612.55,264928.49,0,0
208,CASH_OUT,224344.71,C1447851984,0.0,0.0,C986210753,320237.57,544582.29,0,0
522,CASH_OUT,545780.7,C68418619,545780.7,0.0,C1298522904,0.0,545780.7,1,0
39,CASH_IN,88701.12,C305766508,1712038.01,1800739.13,C1007757962,1181155.01,1092453.89,0,0
314,CASH_OUT,271150.29,C1431720928,271150.29,0.0,C1276777256,105282.66,376432.95,1,0
34,CASH_IN,19265.81,C1804356763,1956.0,21221.81,C1096038978,0.0,0.0,0,0
349,PAYMENT,18940.97,C1698018460,267690.43,248749.46,M681322701,0.0,0.0,0,0
233,CASH_OUT,55267.16,C689269037,113819.96,58552.8,C1611161188,134768.79,190035.95,0,0
149,TRANSFER,2860852.43,C149923854,2860852.43,0.0,C32740114,0.0,0.0,1,0
370,PAYMENT,37395.75,C392005311,0.0,0.0,M2126750809,0.0,0.0,0,0
134,PAYMENT,59996.56,C1797810685,6010.0,0.0,M1748992317,0.0,0.0,0,0
45,CASH_OUT,36916.04,C1860156585,75373.0,38456.96,C1039352835,0.0,36916.04,0,0
331,CASH_OUT,38679.15,C1206192223,10597.0,0.0,C2113191960,131803.39,170482.54,0,0
298,PAYMENT,9121.61,C1794960063,178796.97,169675.36,M1667759113,0.0,0.0,0,0
403,CASH_OUT,310495.98,C965359970,0.0,0.0,C93832113,760835.33,1071331.31,0,0
299,TRANSFER,1158358.08,C1857854292,1158358.08,0.0,C1179545940,0.0,0.0,1,0
351,CASH_OUT,54896.09,C1647173989,0.0,0.0,C578601796,332119.71,387015.8,0,0
163,PAYMENT,17052.16,C711989324,204779.08,187726.93,M834913778,0.0,0.0,0,0
19,CASH_OUT,353480.1,C288855180,0.0,0.0,C507604891,1071693.43,1425173.53,0,0
586,TRANSFER,10000000.0,C1979114980,30353874.22,20353874.22,C617558864,0.0,0.0,1,0
661,PAYMENT,20374.54,C14729907,0.0,0.0,M226582308,0.0,0.0,0,0
280,CASH_OUT,49751.55,C935449580,104162.0,54410.45,C1634351330,309838.94,359590.5,0,0
283,CASH_OUT,136682.3,C1308547246,0.0,0.0,C1423619171,2084973.55,2221655.85,0,0
201,TRANSFER,922933.51,C746975943,138484.0,0.0,C245261547,1419629.66,2342563.17,0,0
163,CASH_IN,147873.12,C1381216156,19489.0,167362.12,C108010790,3772888.6,3625015.48,0,0
402,CASH_IN,22198.5,C331406933,846277.34,868475.84,C1688406592,32821.4,10622.9,0,0
308,CASH_OUT,57293.77,C317051826,72766.0,15472.23,C1822682160,106456.14,163749.92,0,0
561,TRANSFER,31945.44,C432306592,31945.44,0.0,C1736640771,0.0,0.0,1,0
375,PAYMENT,7701.62,C736532906,5814.0,0.0,M912392654,0.0,0.0,0,0
163,PAYMENT,19800.86,C995695880,0.0,0.0,M668003380,0.0,0.0,0,0
201,PAYMENT,8779.42,C1258224443,50398.0,41618.58,M75061255,0.0,0.0,0,0
249,CASH_OUT,4720554.95,C842658651,4720554.95,0.0,C318179364,222987.58,4943542.53,1,0
332,CASH_OUT,200184.68,C1026028545,21845.0,0.0,C27115187,367758.43,567943.11,0,0
228,PAYMENT,11865.76,C719107665,31449.0,19583.24,M1134421831,0.0,0.0,0,0
713,CASH_OUT,108779.53,C522404571,108779.53,0.0,C71110217,0.0,108779.53,1,0
14,CASH_IN,54172.21,C324487439,915132.34,969304.56,C477366163,412175.98,315441.73,0,0
131,CASH_IN,208920.47,C1463589170,9672215.21,9881135.68,C860726527,719298.77,510378.3,0,0
105,CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1,0
183,CASH_OUT,195965.04,C1296718504,775273.0,579307.96,C1130158258,0.0,195965.04,0,0
260,PAYMENT,5651.77,C118598467,10234.0,4582.23,M1891664165,0.0,0.0,0,0
358,PAYMENT,1814.09,C1988554189,137900.67,136086.58,M1367768205,0.0,0.0,0,0
143,CASH_OUT,32076.17,C1018686396,32076.17,0.0,C184389998,905007.28,937083.46,1,0
204,CASH_IN,141385.27,C1884164260,18.0,141403.27,C1318629316,0.0,0.0,0,0
373,TRANSFER,85001.38,C1690072717,574772.0,489770.62,C344219191,3649039.1,3734040.48,0,0
328,PAYMENT,1701.17,C1605149765,651424.01,649722.83,M275844344,0.0,0.0,0,0
640,TRANSFER,1266752.6,C723906274,1266752.6,0.0,C1934229125,0.0,0.0,1,0
160,TRANSFER,1385877.27,C1417615900,0.0,0.0,C1765665409,1846695.92,3232573.19,0,0
284,CASH_OUT,92192.41,C1482207189,0.0,0.0,C1226964344,1293918.59,1386111.01,0,0
437,TRANSFER,4716.08,C316065946,4716.08,0.0,C900839253,0.0,0.0,1,0
14,CASH_IN,343160.17,C1691798484,22104.0,365264.17,C1608370918,0.0,0.0,0,0
135,PAYMENT,11710.66,C1895955151,19313.35,7602.69,M922556617,0.0,0.0,0,0
203,PAYMENT,9787.83,C1789269514,0.0,0.0,M1627502002,0.0,0.0,0,0
48,TRANSFER,561374.78,C796147836,561374.78,0.0,C723898004,0.0,0.0,1,0
144,CASH_OUT,325732.34,C597823644,325732.34,0.0,C68854831,3734511.97,4060244.31,1,0
448,TRANSFER,432544.68,C966717890,432544.68,0.0,C1756376418,0.0,0.0,1,0
164,CASH_OUT,172979.99,C1282872034,0.0,0.0,C1508715994,1152765.83,1325745.82,0,0
305,TRANSFER,10000000.0,C1968732844,18301.0,0.0,C1318632519,443506.86,23961499.97,0,0
330,CASH_OUT,7192.53,C748641748,437078.84,429886.32,C751304305,42226.04,49418.57,0,0
232,CASH_OUT,572753.66,C2140154064,51828.0,0.0,C372383541,12038.24,584791.9,0,0
707,TRANSFER,2331777.94,C494837899,2331777.94,0.0,C1011506599,0.0,0.0,1,0
348,CASH_OUT,58255.35,C807903219,0.0,0.0,C1764375135,3980098.42,4038353.77,0,0
66,TRANSFER,79441.66,C1915179121,79441.66,0.0,C36534041,0.0,0.0,1,0
326,CASH_IN,51509.62,C1575022877,8018.0,59527.62,C148130109,349633.86,298124.23,0,0
